prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_0.1,prob_1.1,prob_2.1,prob_3.1,prob_4.1,prob_5.1
5.275040387137109e-13,5.829220439679261e-11,1.0,4.5089332267878035e-09,3.543356233426387e-11,8.540876475027563e-14,0.0003933789557777,0.020853592082858,0.9556705951690674,0.0223800651729106,0.000489653495606,0.0002127337938873
3.0595671829392046e-11,4.226581107671934e-13,4.63316711385442e-12,9.216852812649753e-14,1.0,6.435345420614802e-13,0.0012557269074022,0.0008160978904925,0.0058908308856189,0.0009759178501553,0.990962564945221,9.887675696518272e-05
1.4684580662560622e-08,2.3923472577958016e-11,2.287293550634444e-14,2.180731012435544e-10,4.226298998266653e-12,1.0,0.6363368034362793,0.0284655429422855,0.0072222608141601,0.2465268969535827,0.002856109291315,0.0785923823714256
1.986027176048566e-10,7.61595907866619e-12,1.1819270741156644e-14,6.1738851878101456e-12,2.5681590187787146e-10,1.0,0.0005590728251263,0.0009029828361235,0.0001080842048395,0.0001476730249123,0.0002637793659232,0.9980183839797974
1.3735687787175266e-07,8.462240685958022e-09,5.4464259491293625e-11,0.9999998807907104,5.2033911901450125e-11,1.4292627081857743e-09,0.0304987151175737,0.0004946641856804,0.0038389901164919,0.9645380973815918,0.0003242580569349,0.0003052505780942
7.497701348668784e-10,3.5647960278106794e-11,1.6708157427047787e-11,4.136681275301868e-11,1.0,1.1726871029793529e-08,0.0055429111234843,0.0043966118246316,0.0057185976766049,0.001177521655336,0.5665055513381958,0.4166587889194488
1.867938470567765e-09,2.0933564428560203e-06,0.999994933605194,2.764692681012093e-06,2.3319122988141322e-07,3.87336968055152e-10,0.0001949699799297,0.9226590394973756,0.0732653588056564,0.0005447462317533,0.0016655079089105,0.0016703814035281
1.1314834864606382e-06,2.1292057681421284e-06,2.0401892470545132e-05,2.00337535716244e-06,0.999972939491272,1.3675967238668818e-06,0.0096232052892446,0.0187890846282243,0.0222727768123149,0.0042168325744569,0.6849877834320068,0.2601103186607361
0.9838249683380128,4.1194752498086025e-08,1.550485961843151e-08,1.0285271939691754e-10,0.0161745753139257,4.2224937146784214e-07,0.0061256079934537,0.006143988110125,0.0088176783174276,0.0011429503792896,0.9571306109428406,0.0206391736865043
0.9996027946472168,0.0003867117338813,3.6568892358701527e-10,2.7975003646929508e-08,9.709954440495495e-08,1.0341093002352864e-05,0.9897975325584412,0.0007431759731844,0.0002029957977356,0.0016468148678541,0.0009509638766758,0.0066584893502295
7.491154918604082e-10,2.9800509661944564e-14,2.2177669423140145e-11,1.0,8.860451977156515e-13,3.523960420345751e-12,0.01507412455976,0.0001683294103713,0.0010689910268411,0.981862246990204,9.41348116612062e-05,0.0017321871127933
3.069031695446256e-09,0.997716784477234,2.410184242762625e-05,0.0022521340288221,2.127945890606497e-06,4.823945346288383e-06,0.0009300844394601,0.865166425704956,0.1183327585458755,0.0044834734871983,0.0042129936628043,0.006874278653413
2.2214137061382644e-05,8.518029837034646e-09,0.0118603883311152,0.9446070790290833,0.0435095801949501,7.157307209126884e-07,0.0007303740130737,0.0021387687884271,0.0182787552475929,0.978297233581543,0.0001018848197418,0.0004529777506832
2.3836125781495632e-11,3.623940036945328e-10,0.9999980926513672,4.3176569958225386e-11,1.89650381798856e-06,1.2667223173168374e-11,0.000165942357853,0.0021788170561194,0.0530066862702369,0.0005436319042928,0.9431138634681702,0.0009910688968375
2.140063994071628e-11,9.371555753645564e-10,3.0755304969432022e-09,1.0,1.5240054010434708e-11,6.814401265486936e-10,0.0009901851881295,0.0019144280813634,0.0075797536410391,0.989176630973816,7.82268907641992e-05,0.0002607664500828
3.121750857815186e-09,2.6453143495142048e-11,1.3960660156121104e-13,1.9613455824740722e-12,4.537811904015143e-09,1.0,0.0006565856747329,0.002063472289592,0.0004011281125713,0.0001561106619192,0.0033836716320365,0.9933390021324158
1.2513799718671947e-10,0.1168238744139671,0.8831714987754822,4.620756953954697e-06,3.228916856112818e-10,8.339717111338628e-11,0.0003661949303932,0.6905810832977295,0.3020469844341278,0.0055432338267564,0.0004384086932986,0.0010241103591397
3.0927375860301254e-07,2.537330203722377e-07,1.7514622022672677e-13,1.5171390185808598e-11,2.297346340940365e-11,0.999999463558197,0.0003395885287318,0.0009071361855603,0.0001805208012228,0.0001973548642126,0.0002073941141134,0.9981679916381836
0.999999701976776,4.945864606753503e-09,1.4885018402317068e-14,2.76738234106233e-07,9.055810165333258e-14,6.2281277912745744e-09,0.5502001643180847,0.001182613428682,0.0008232605177909,0.4214898943901062,0.0001130418677348,0.0261910036206245
9.548800118663879e-12,1.0,1.9350132607343085e-11,2.988172903561903e-11,6.382756465288937e-14,3.8106778149638026e-11,0.0003033097018487,0.9958626627922058,0.0013019096804782,0.0003922386677004,0.0001828365930123,0.0019570656586438
1.2528743667528096e-11,1.3865756416306385e-12,1.2164398655034603e-10,1.218807281662404e-12,1.0,4.166410619288463e-11,0.0001690501085249,0.0004169689200352,0.0075138434767723,0.0003326136502437,0.9909490942955016,0.0006184442900121
0.965424120426178,1.7246794270509014e-11,8.077876068783922e-14,1.0708712805396203e-09,0.0345744863152504,1.364920535706915e-06,0.9282122850418092,0.0004473635053727,0.0015359965618699,0.0069329249672591,0.0613047778606414,0.0015666267136111
0.0075197992846369,5.331405006359091e-08,1.8631504325461457e-11,1.9805170836662e-09,2.1257209881220263e-10,0.9924801588058472,0.1598901599645614,0.2115558087825775,0.0080082332715392,0.0722539350390434,0.0015545863425359,0.5467372536659241
1.0,2.4743549223438244e-12,3.0592251686533886e-14,5.3355493634388296e-11,2.210497930532629e-11,7.322665390718797e-11,0.9973129630088806,0.0002688305976334,7.940707291709259e-05,0.0012437019031494,0.0001312976091867,0.0009638292831368
7.059958628992391e-13,7.00089725774733e-12,1.25023302821603e-09,1.0,7.464885480590322e-12,3.829143113698308e-10,0.0013715537497773,0.0017384361708536,0.021361693739891,0.974199652671814,0.0002323558728676,0.0010963047388941
4.419996486870748e-12,1.4501672432332138e-12,5.9115276229704257e-08,0.9999999403953552,1.6280631356946348e-11,5.040143215978565e-12,0.0011195038678124,0.0007021121564321,0.0105386329814791,0.9870907068252563,0.00011654249829,0.0004325219197198
1.0,1.166977484697712e-13,4.3498810552961123e-16,4.593959240795087e-11,1.7954184146351526e-12,1.985521747016605e-10,0.997885763645172,0.0001264593593077,5.3915071475785226e-05,0.001226557069458,8.792909648036584e-05,0.0006193941808305
1.0949922218950191e-10,4.274324894026904e-09,1.2392152711981907e-05,1.7550436659519162e-09,2.601813093860983e-07,0.9999873638153076,0.0005031206528656,0.0058854515664279,0.0102578410878777,0.0015638121403753,0.0156529620289802,0.9661368131637572
5.582046110064187e-12,1.288827933265679e-10,4.318737722996958e-08,0.9999999403953552,7.374646032731746e-12,2.907300702265081e-12,0.0021628441754728,0.0011462225811555,0.0059243729338049,0.9904325008392334,0.0001079487265087,0.0002261152985738
2.5509494516740006e-10,1.5770115879831792e-08,2.2119120757224664e-08,7.780295505077639e-12,0.9999999403953552,8.46155534528492e-10,0.0001958914363058,0.0006340806139633,0.0031868377700448,0.0001879605697467,0.9955065250396729,0.000288706010906
1.727585363653361e-08,3.582088083931012e-06,2.044320712712988e-09,6.401257857113761e-10,0.9999889731407166,7.445654318871675e-06,0.0002658908488228,0.0014726679073646,0.0033766196575015,0.0001341001043329,0.9940172433853148,0.0007334912079386
2.389441997128345e-13,0.0002056041412288,0.9997944235801696,1.0586943648138723e-11,1.539381677684304e-10,2.1709897768396047e-11,0.0001387278025504,0.982459545135498,0.0154762538149952,0.0004419255419634,0.000387408392271,0.0010961480438709
1.0,1.6053802167834141e-12,2.100946005776966e-15,6.138876733341458e-12,5.588600871138383e-13,1.0943219941328407e-10,0.9958961606025696,0.0001099103028536,7.071021536830813e-05,0.0027485899627208,8.296421583509073e-05,0.0010916361352428
0.0009474094258621,4.7272030040401694e-12,9.138788072959868e-07,0.9990513920783995,2.563222381013475e-07,8.52917528271213e-11,0.8527048826217651,0.0004158156807534,0.0031715405639261,0.1397991180419922,0.0027826554141938,0.0011259927414357
4.41911680859608e-11,1.7403202360113945e-12,7.484223907283649e-09,1.474163152659358e-11,1.0,7.628447352969747e-12,0.0003532427654135,0.0001618280221009,0.0018974033882841,0.0003338092938065,0.9970546960830688,0.0001990080199902
5.2313861576003256e-11,0.988426685333252,0.0115383407101035,5.30865058578911e-08,1.737562871362286e-09,3.4927295928355306e-05,0.0005577045958489,0.8513919115066528,0.0171347949653863,0.0039924527518451,0.0009917475981637,0.1259313970804214
1.067392788739463e-11,5.5040257074256964e-11,1.2993557618745656e-11,1.22233875798905e-10,3.809392384868104e-11,1.0,0.0003079737944062,0.0007572384201921,0.000666569918394,0.0005354826571419,0.0009893884416669,0.9967433214187622
9.470383588450204e-09,7.331801277210558e-10,5.284043341768907e-11,1.4031688311266774e-10,1.0,2.2944739164199035e-10,0.0002911335614044,0.0006366577581502,0.0030569862574338,0.000199942063773,0.9950618147850036,0.0007534677279181
3.01938682389924e-12,0.0064862086437642,0.9935134649276732,3.081520674186322e-07,7.782271355116777e-11,8.984704646941566e-11,0.0002746308164205,0.8545722961425781,0.1390169858932495,0.005302389152348,0.0003825724124908,0.0004511571023613
7.254127420280865e-12,1.188362047654934e-10,0.9999836087226868,5.219498611097606e-09,1.639304173295386e-05,7.59084288481926e-12,0.0009689572034403,0.0097800940275192,0.0520537681877613,0.0022795891854912,0.9342625737190248,0.0006550113321281
1.3300228973722739e-10,0.7437300682067871,0.2562699317932129,4.0332617801119847e-10,3.336567466760698e-09,1.4934907477393008e-11,0.000192308507394,0.042489655315876,0.946151316165924,0.0009634203743189,0.0092834858223795,0.0009197912295348
9.433599643671188e-07,1.3969437585859e-11,4.7417785301560884e-14,8.586636610075082e-12,1.6281452575039879e-10,0.9999990463256836,0.0010983776301145,0.0004265986208338,0.0001523610699223,0.0001860442425822,0.0011814215686172,0.9969552159309388
2.4641272830194797e-05,7.813390823230293e-09,2.676099576312541e-12,1.0308278319826061e-07,1.4053722074969244e-10,0.9999752640724182,0.0615308582782745,0.0040898732841014,0.0001654320367379,0.0014867866411805,0.0002219120069639,0.9325051307678224
2.1133650989213493e-06,2.4409996246532732e-09,1.6288028217847916e-11,8.040272440890117e-12,0.999997854232788,1.9624874170176557e-08,0.0012082981411367,0.0046503073535859,0.0069484948180615,0.0004458430048543,0.9862653017044068,0.000481729657622
8.961695385778513e-08,1.790368031606704e-07,4.795393238055112e-07,2.818135447224534e-10,3.914321132469922e-05,0.9999601244926452,0.0007316686678677,0.0051740361377596,0.0012563002528622,0.000683840480633,0.0009562503546476,0.9911978840827942
3.885061716779603e-11,3.5172761925217344e-10,0.038623783737421,8.080196067794532e-09,0.9613761901855468,9.025901137604819e-10,0.0004284970054868,0.0371709130704402,0.9482722282409668,0.0030112056992948,0.0102797634899616,0.0008373739547096
2.0016431567793086e-10,8.331136995554099e-12,9.14323061707023e-10,1.0,1.680140835486066e-12,1.46338705042659e-11,0.0022770140785723,0.0002639480226207,0.0018446496687829,0.9950339198112488,8.325622911797836e-05,0.0004972303868271
1.8613500740727318e-09,3.7232688043786766e-08,8.545885066268966e-06,1.7302635990645852e-09,0.9999914169311525,2.5945848247665987e-10,0.0021294264588505,0.025833860039711,0.8709357380867004,0.0185865629464387,0.0823212787508964,0.0001931331207742
7.739407031914779e-11,1.9638828323981228e-12,7.866965412439697e-11,3.8875458028501265e-14,1.0,2.474933279150715e-11,0.0002067879104288,0.0005902040866203,0.0064082173630595,0.0002763283555395,0.9924147725105286,0.0001037063339026
1.0,9.899751374567445e-13,2.073505102901242e-15,4.813074383491767e-10,3.689612905564271e-13,1.7663073694634825e-12,0.9917784929275512,0.0021264522802084,0.0001480346109019,0.0038929304573684,6.654352182522416e-05,0.0019875282887369
2.000505609691533e-13,2.1080843737308892e-09,1.0,4.76939408106114e-12,3.943021020802462e-09,8.804743501129865e-14,0.0015561330365017,0.5567454695701599,0.4259884655475616,0.0036993222311139,0.0073266979306936,0.0046839150600135
1.0,1.2899900331958536e-12,1.8987435711578406e-15,1.6373337408115418e-10,2.383166797584324e-12,1.1368932878452752e-10,0.9923134446144104,0.0002119973505614,7.351666135946289e-05,0.0018862313590943,8.070168405538425e-05,0.0054341037757694
3.6001491501500005e-13,8.66309528646525e-06,0.9999912977218628,8.295956699377881e-10,2.3169368645881153e-08,2.972048995797394e-10,0.0012248433195054,0.2518026828765869,0.6264633536338806,0.0186674445867538,0.0036553225945681,0.0981863662600517
2.1119786475232157e-11,9.123623385676185e-06,4.441541022970341e-06,1.2459819287435892e-10,2.38089725712598e-09,0.9999864101409912,0.0007642884738743,0.2087775319814682,0.1514701694250106,0.0041185175068676,0.007304121274501,0.6275653839111328
2.06392958279622e-10,0.0001897776237456,0.9990798830986024,0.000730310101062,8.819478480859289e-11,3.031044026879925e-10,0.0003045412304345,0.759656548500061,0.234457641839981,0.0021584681235253,0.000826689065434,0.0025961191859096
1.847285213685268e-09,9.714625048218296e-05,0.999600350856781,0.0002967841865029,5.718674401578028e-06,2.2412773859059602e-09,0.0013832858530804,0.0415676571428775,0.9090188145637512,0.0465008243918418,0.0012817574897781,0.0002476452791597
1.0,2.2128286703004815e-10,1.1514430359703398e-15,3.841165163720461e-10,1.2234497811548786e-13,2.028499368478265e-09,0.9953020215034484,7.87370590842329e-05,6.266801938181743e-05,0.0041074133478105,5.973023144179024e-05,0.0003894374822266
3.8007666458561567e-11,2.5728411068293155e-10,5.089415759489124e-13,9.579829984840416e-12,3.684614679339005e-12,1.0,0.0042257052846252,0.001791707938537,0.0003271230671089,0.000607770809438,0.0003557397867552,0.992691934108734
5.257849156059534e-10,2.2018328132977768e-11,1.794704467504571e-12,1.0,4.535499851122255e-13,3.521863023436822e-09,0.5340290069580078,0.0015803234418854,0.0024880333803594,0.4596895575523376,0.0005170508520677,0.0016959982458502
1.0927157845230797e-08,0.9192224740982056,3.9938488072266416e-08,0.0807756707072258,1.4958147220855975e-10,1.785882545846107e-06,0.0019623292610049,0.3311983048915863,0.186972513794899,0.4770475625991821,0.0002855383208952,0.0025337554980069
0.9999997615814208,5.562009186554917e-12,4.566783217319244e-15,1.860268232858897e-12,1.5961307275880188e-10,2.185157228495882e-07,0.9916154146194458,0.0001563319092383,7.814088894519955e-05,0.0032980169635266,0.000104088387161,0.0047479807399213
1.3755985492025502e-05,4.604565333465871e-07,3.1655291721222052e-09,2.116629360671141e-08,0.9999820590019226,3.704862365339068e-06,0.022346269339323,0.0100945765152573,0.0051774182356894,0.0027127366047352,0.1669759750366211,0.792693018913269
0.3019545674324035,6.050484898878494e-06,4.655429167166325e-11,5.42947409254424e-10,0.0002586769987829,0.6977807283401489,0.0902117788791656,0.0206294674426317,0.0025540487840771,0.0018898213747888,0.0135286310687661,0.8711862564086914
5.481136655660633e-10,9.661416111583776e-11,0.9998992085456848,0.0001003196230158,4.78172978546354e-07,4.787913772050234e-13,0.0002934706863015,0.0322647430002689,0.9501625299453736,0.0025958309415727,0.0138984872028231,0.0007849433459341
1.0,2.5497551119080253e-13,6.503777049369635e-17,4.1688569642813617e-14,1.7384216895871554e-13,2.698449916207352e-13,0.997809886932373,0.0001103314716601,5.863680416950956e-05,0.0012769568711519,0.0001134879348683,0.0006306864670477
2.3971805096500987e-10,1.419285922565905e-06,0.9389591813087464,0.0610393956303596,2.0988871751725924e-10,8.982755511643958e-12,0.0013062392827123,0.0015931676607578,0.0204607415944337,0.9760879874229432,0.0001373372942907,0.0004145215498283
0.9792124032974244,1.1973280145127774e-09,9.447344030124803e-14,4.065586836077273e-07,2.7314348005624817e-10,0.0207871776074171,0.9602183699607848,0.0001343097246717,0.0002091562491841,0.0328858867287635,0.0001508418063167,0.0064014405943453
4.4587541991880636e-10,8.777694127104496e-09,1.235543010125184e-07,0.9999990463256836,8.38858682072896e-07,2.428825807143653e-09,0.0006562420167028,0.0035774486605077,0.0105748064815998,0.984199583530426,7.96638269093819e-05,0.0009122405899688
9.959353342026134e-10,8.320069078138204e-09,2.5526459337130502e-14,6.578577682603282e-10,2.5445438941659737e-13,1.0,0.0018111430108547,0.0007276973919942,9.7317824838683e-05,0.0002713358262553,0.0001577698276378,0.996934711933136
1.0970081613936866e-11,1.4112632840124206e-08,9.929149058507392e-09,1.5718593093794198e-09,1.3732462389448583e-10,1.0,0.0003511093091219,0.0003436288388911,0.0001899807684822,0.0003233986208215,0.0002626224013511,0.9985292553901672
8.478899249375614e-10,3.1201412981074483e-11,1.295263639996668e-14,2.365202760208629e-13,6.23190873905166e-11,1.0,0.0027311819139868,0.0012922553578391,0.0001191293849842,0.0001904097007354,0.0004331815289333,0.9952338337898254
1.0,1.7625184645098102e-10,1.3718290826220114e-13,1.318934128580196e-10,9.766177200276616e-09,4.8721429668496796e-11,0.9972528219223022,8.355289173778147e-05,0.0001061813745764,0.0019807077478617,0.0003647039411589,0.0002120468125212
1.0213923457014218e-10,2.4626008697514745e-12,3.0207024381834196e-11,7.36399168640295e-13,1.0,2.3070871602026702e-10,0.000757313449867,0.0002278039464727,0.0014665779890492,0.000283403933281,0.9957534670829772,0.0015114261768758
0.4023561179637909,1.317144948664861e-09,4.739594272606951e-10,0.5976439118385315,1.1573731556469014e-10,2.851261227121426e-09,0.964568018913269,0.0011328711407259,0.0006109389942139,0.0310365408658981,0.000229671553825,0.0024219702463597
3.3882241012861414e-08,0.0055614276789128,0.994425892829895,7.079517217789544e-06,8.074408697211766e-07,4.749987510876963e-06,0.0007441511261276,0.0788324475288391,0.54677814245224,0.0021572303958237,0.3666731417179107,0.0048148832283914
2.3112209923681352e-09,0.9999999403953552,1.3765129661114097e-11,1.6276703292475436e-12,2.0693516344927328e-12,3.4870449638901846e-08,0.0004255400272086,0.9949355721473694,0.0009477678104303,0.0003528826928231,0.0002040895342361,0.003134150756523
2.35055399623596e-12,4.151974944410775e-11,3.594667452588851e-09,1.0,3.6037874615903197e-13,1.0192620185367483e-11,0.0007406916702166,0.0004425095394253,0.0030840456020087,0.9949055314064026,6.171850691316649e-05,0.0007654795190319
1.0,1.2314536326427097e-13,2.10932189107589e-15,5.517124083975755e-12,7.292669940150986e-12,1.7365229046384378e-11,0.9980666637420654,7.550928421551362e-05,6.574379949597642e-05,0.0009112432599067,0.0002405625127721,0.0006402533617801
4.949888589289575e-12,3.2920031284300315e-11,0.999999225139618,5.333932335815916e-07,2.1921985648987174e-07,1.7585324472643717e-12,0.0034144951496273,0.0015777813969179,0.0561710111796855,0.92264324426651,0.0050418297760188,0.0111516248434782
2.477434257741606e-09,0.0430896244943141,0.9568812847137452,2.906819099735003e-05,8.414091090536147e-10,3.866373540772905e-11,0.0027517438866198,0.4646186232566833,0.3169542849063873,0.2142552584409713,0.0005486657610163,0.0008714101859368
2.9312648308632564e-08,8.39744052072433e-10,1.303245705797096e-11,4.073868672960224e-11,1.9643508153421866e-08,0.9999999403953552,0.0037825931794941,0.0011808219132944,0.0001584196434123,0.0005029108724556,0.0001735137921059,0.9942017197608948
5.802217972576684e-13,4.200805814313924e-10,0.999999463558197,5.261683782009641e-07,1.6913403186671896e-12,5.411416350827383e-14,0.0007722685695625,0.0043937149457633,0.0381934866309165,0.9547291994094848,0.0001341869792668,0.0017771268030628
2.1742278022429677e-06,1.895593726430889e-08,0.9999921917915344,4.930191153107444e-06,7.008499096627929e-07,6.914108868771862e-11,0.0082181822508573,0.015543452464044,0.6029675602912903,0.0529933534562587,0.3184971511363983,0.0017802643124014
1.0,5.815568838128671e-13,8.481561976456543e-15,1.0435345621472025e-13,3.849126573030048e-11,9.559520709745416e-12,0.9970230460166932,0.0001383204944431,7.447384996339679e-05,0.0013128239661455,0.0001072105078492,0.0013441190822049
3.5369650959182763e-06,9.475929763080869e-11,4.927691032996505e-10,3.546229143669421e-10,0.9999964833259584,1.5816248311040224e-09,0.052618782967329,0.006574279628694,0.0235267803072929,0.0122501896694302,0.641661524772644,0.2633684575557709
1.8041426685933004e-10,0.9999940991401672,1.32992431645107e-06,2.6355578484071884e-06,1.81238479085577e-11,1.952584625541931e-06,0.0009662582888267,0.9543039798736572,0.015489375218749,0.0215643942356109,0.0001475967146689,0.0075283995829522
1.2439744546954843e-11,1.0025917596134803e-11,1.8652053235257422e-09,2.809654635685388e-12,1.0,1.8230865705959325e-09,0.0004824579809792,0.0573016852140426,0.4678506553173065,0.0020116134546697,0.4455201923847198,0.0268333703279495
3.5166117413609754e-06,3.077345311908175e-08,3.219941220322653e-07,0.9999825954437256,5.101524038764182e-07,1.2998094462091103e-05,0.0046986369416117,0.0605381652712821,0.0060478798113763,0.0295840762555599,0.0023857653141021,0.896745502948761
1.5014166299121e-10,1.7563461796044066e-08,3.622656947754877e-07,5.017242732385796e-10,0.9999996423721312,3.848422913677041e-09,0.0006476010894402,0.0363161899149417,0.6562958359718323,0.0030837915837764,0.3020417094230652,0.0016148658469319
0.9999998211860656,2.5187248120506208e-11,5.251806476681832e-13,1.6762665211444985e-07,1.887852318915861e-09,1.842424435238854e-09,0.9893853664398192,8.897086809156463e-05,0.0001617384841665,0.0097082583233714,0.0003009569772984,0.0003547159431036
1.4037848661274666e-10,9.34742409343381e-13,1.3598800904790488e-11,1.0,4.8791825207937865e-14,4.179428070988367e-12,0.0020098339300602,0.0007918311748653,0.0028181867673993,0.9939239025115968,4.984531187801622e-05,0.0004064295499119
1.0,1.25328444996152e-13,2.778518206411341e-16,5.5849738028745926e-11,8.682220693529297e-15,4.1849260602050414e-13,0.991280436515808,0.0002514606749173,7.95664091128856e-05,0.0047143632546067,3.847698462777771e-05,0.0036356849595904
2.72427940666356e-13,7.090641407359044e-09,1.0,1.8084445052579667e-09,1.3101384421787543e-09,1.6323315583325476e-13,0.0003075488202739,0.1285333186388015,0.8608931303024292,0.0067648845724761,0.0033265447709709,0.0001745507324812
2.494815243281323e-09,0.0806706994771957,0.919058918952942,0.0002704023208934,2.1221141163763054e-11,1.283624456727139e-10,0.0003707325085997,0.3259387016296386,0.6686133146286011,0.003305678255856,0.0008190312073566,0.0009525448549538
8.737845291761914e-07,2.9945375956685893e-08,4.5265253351134405e-11,7.211766600567769e-11,9.446943671775898e-09,0.9999991059303284,0.0008014542981982,0.0050588422454893,0.0002295057493029,0.0005586682236753,0.0001976101484615,0.9931539297103882
1.2492155576637742e-07,4.8878668224006105e-08,7.494585929634923e-07,5.231588147580624e-06,0.999948501586914,4.53622815257404e-05,0.0114883203059434,0.0060578100383281,0.0043367031030356,0.00253392662853,0.1686941981315612,0.8068890571594238
2.1537632788337646e-11,0.9999998211860656,1.5204958003778304e-07,9.087535168816883e-10,1.5835506517181128e-10,2.544370270030072e-10,0.0005085209850221,0.9921454787254332,0.0013259268598631,0.0006816440727561,0.000202274924959,0.0051361457444727
1.503857927076524e-09,4.141187218920095e-06,0.9999000430107116,9.578285971656442e-05,7.304028937227258e-09,6.253168122194451e-11,0.0001888635015347,0.0501198507845401,0.946069061756134,0.001421631895937,0.0019481078488752,0.0002524977026041
0.3008835911750793,5.695722506970924e-07,9.084066506827304e-13,9.730110406280801e-08,1.3928733096690848e-05,0.6991018056869507,0.8248406052589417,0.0096364598721265,0.0051726070232689,0.017250308766961,0.0454786010086536,0.0976214259862899
4.651461507632071e-12,8.412622161391159e-12,1.0,6.013743392152547e-10,1.3180370572740685e-08,2.0053984785706885e-13,0.0006726520368829,0.0547625087201595,0.9260332584381104,0.004369038157165,0.0138413710519671,0.0003211657167412
7.318399219968795e-10,5.972992322966775e-09,0.0062624351121485,0.9937375783920288,2.3275574523307083e-10,3.5597416681021343e-10,0.0011405874975025,0.0252203848212957,0.1990140229463577,0.7409699559211731,0.0004730292712338,0.0331820324063301
7.736485713394359e-05,0.9983584880828856,6.193706667545484e-06,0.0006092684343457,0.0004829141544178,0.0004657476092688,0.0043706372380256,0.7861754894256592,0.1574777513742447,0.0466378405690193,0.004893984645605,0.0004442841163836
6.082635195525654e-08,2.9816930174897394e-11,1.9829171638008347e-09,3.214729815681494e-08,0.9999980926513672,1.8218203194919624e-06,0.0004424482467584,0.0001732102682581,0.001628053956665,0.0002875254431273,0.9969395995140076,0.0005291762645356
3.445416609793029e-07,0.882253885269165,0.1176747977733612,7.096244371496141e-05,1.3587403424608622e-09,2.7163418181430643e-09,0.0501804985105991,0.6749952435493469,0.0837580412626266,0.0830900892615318,0.002785466145724,0.1051906496286392
0.1273064464330673,0.767301619052887,1.4026129065314308e-05,0.1053779274225235,5.070505126880676e-10,4.261663466564869e-09,0.0068822624161839,0.9660263061523438,0.0019201494287699,0.0193663500249385,0.0001198283644043,0.0056851310655474
4.8405874863988174e-09,3.991942540415572e-11,1.6303541090952056e-13,1.5299779498878507e-10,4.064934847058943e-11,1.0,0.0013474087463691,0.0014519137330353,8.79627259564586e-05,0.0003918812435586,0.0001066589611582,0.996614158153534
1.132974102802109e-05,3.818784399811648e-09,0.0001598611706867,0.5849496126174927,0.4148744642734527,4.713258022093214e-06,0.0007594169001094,0.0059146643616259,0.407853752374649,0.0068272603675723,0.5766997337341309,0.0019451725529506
9.634391972213052e-06,6.22308361926116e-05,6.003244124030971e-09,4.98110875923885e-06,2.7228484213992488e-06,0.9999204277992249,0.297613263130188,0.2177058607339859,0.0108118942007422,0.1048420369625091,0.0063900835812091,0.3626368641853332
9.095332643482834e-06,0.0007917220355011,0.9629995822906494,0.0361995659768581,2.716175018235845e-08,2.2700422874777363e-08,0.01544626429677,0.5658456087112427,0.0333961769938468,0.1472152769565582,0.0014483528211712,0.2366483360528946
4.650633766978274e-10,4.372126838347867e-08,1.033036145514643e-08,5.49876574496011e-07,5.76374894478704e-08,0.9999993443489076,0.0002907274174503,0.13597472012043,0.8501506447792053,0.006166917271912,0.0010895038722082,0.0063274852000176
2.98885220217926e-06,2.06925869861152e-06,4.1784065096805984e-10,1.243484093471636e-09,0.6801926493644714,0.319802314043045,0.0026294339913874,0.0026379383634775,0.0042609455995261,0.0007991251768544,0.96862530708313,0.0210472326725721
4.83291962005694e-10,1.1777769870491284e-09,5.53133039371545e-10,1.4742135290291003e-10,1.0,1.7127181894949215e-09,0.0015392686473205,0.0010913397418335,0.0040395045652985,0.0007349076331593,0.9888521432876588,0.0037428529467433
1.0042320042202847e-07,1.700921785641185e-07,1.6118530954400967e-09,0.999999701976776,4.146926413373109e-10,1.2174763419636747e-09,0.0039752819575369,0.6540627479553223,0.1543219536542892,0.1860686689615249,0.0008711920236237,0.0007001813501119
3.6629345390171147e-11,7.045921535109302e-08,0.9999985694885254,1.3467656572174749e-06,1.1459893450860291e-10,3.757036348694953e-12,0.0010699754348024,0.0276580788195133,0.8631292581558228,0.107102982699871,0.0005845025880262,0.0004551813472062
1.0,1.4272959203420754e-10,2.4856695139143483e-14,1.5943156354576021e-13,2.293738809999724e-11,1.655571901792996e-09,0.9962466359138488,0.0004183567070867,8.144119783537462e-05,0.0011930513428524,9.767395386006684e-05,0.0019628580193966
0.2410059124231338,0.1162287071347236,1.5026947153273798e-07,0.4202820062637329,4.499766873777844e-05,0.2224382311105728,0.9149757623672484,0.0477010607719421,0.005091359373182,0.0207295399159193,0.0079888440668582,0.0035134376958012
9.906678342247457e-13,4.5663100037285345e-12,1.0351489443394256e-08,1.0,1.272190686130159e-12,5.487146848004443e-11,0.0006909921648912,0.0011290527181699,0.0157327149063348,0.9817684888839722,0.0001050275750458,0.0005737345200031
1.9860038946717395e-08,9.051665983861312e-06,0.395363986492157,0.6046268343925476,4.7221870858038535e-08,5.5141239130307447e-08,0.0033175202552229,0.2358156591653823,0.7242251634597778,0.0294125936925411,0.00636289967224,0.0008661454194225
1.0,2.130479901654367e-13,3.707937548582535e-16,6.066319321873516e-13,9.052741195558769e-13,5.100515821331031e-13,0.9979871511459352,7.97674001660198e-05,4.754419933306053e-05,0.0010502153309062,8.129505295073614e-05,0.000754032342229
